#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resource Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
# 
# Support Contact: nrcsprod@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Hourly
# Date Range: 2015-01-14 00:00 to 2019-01-24 20:00
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 2225: Mark Twain HS, MO
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration  Base Data  Measurement Units  Sensor Depth  Element Code  Description                       
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -2            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -4            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -8            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -20           SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -40           SMS           Percent volumetric soil moisture  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Mark Twain Hs (2225) 
# Missouri  SCAN Site - 730 ft
# Reporting Frequency: Hourly; Date Range: 2015-01-14 00:00 to 2019-01-24 20:00
#
# As of: Jan 24, 2019 8:12:16 PM GMT-08:00
#
Date,Mark Twain HS (2225) Soil Moisture Percent -2in (pct),Mark Twain HS (2225) Soil Moisture Percent -4in (pct),Mark Twain HS (2225) Soil Moisture Percent -8in (pct),Mark Twain HS (2225) Soil Moisture Percent -20in (pct),Mark Twain HS (2225) Soil Moisture Percent -40in (pct)
2018-12-10 13:00,27.7,32.5,35.1,56.7,54.7
2018-12-10 14:00,27.8,32.6,35.2,57.1,54.7
2018-12-10 15:00,29.3,32.7,35.2,57.1,54.0
2018-12-10 16:00,31.4,32.7,35.4,56.2,54.0
2018-12-10 17:00,31.8,33.0,35.2,56.2,54.0
2018-12-10 18:00,31.8,33.0,35.4,56.2,54.0
2018-12-10 19:00,31.5,33.0,35.2,56.6,54.0
2018-12-10 20:00,31.5,33.0,35.2,56.2,54.0
2018-12-10 21:00,31.5,33.0,35.2,56.2,54.0
2018-12-10 22:00,31.3,33.2,35.4,56.2,54.0
2018-12-10 23:00,31.2,33.2,35.1,56.2,54.0
2018-12-11 00:00,31.0,33.2,35.2,56.2,54.0
2018-12-11 01:00,30.5,33.2,35.4,56.2,54.0
2018-12-11 02:00,30.0,33.2,35.2,56.3,54.0
2018-12-11 03:00,29.1,33.0,35.4,56.3,54.0
2018-12-11 04:00,28.8,33.0,35.2,56.3,54.0
2018-12-11 05:00,28.3,32.7,35.4,56.3,54.0
2018-12-11 06:00,27.8,32.7,35.4,56.6,54.0
2018-12-11 07:00,27.7,32.6,35.4,56.3,54.0
2018-12-11 08:00,27.2,32.6,35.4,56.1,54.0
2018-12-11 09:00,27.1,32.4,35.1,54.0,54.0
2018-12-11 10:00,26.8,32.0,35.1,54.2,54.0
2018-12-11 11:00,27.7,32.2,35.1,55.1,53.1
2018-12-11 12:00,35.4,32.4,35.1,55.7,54.0
2018-12-11 13:00,37.2,32.4,35.2,56.0,54.0
2018-12-11 14:00,38.1,32.8,35.1,56.6,54.0
2018-12-11 15:00,38.2,33.8,35.2,56.1,54.0
2018-12-11 16:00,38.0,34.4,35.2,56.3,54.0
2018-12-11 17:00,37.5,34.4,35.2,56.6,54.0
2018-12-11 18:00,37.3,34.5,35.4,56.3,54.0
2018-12-11 19:00,36.8,34.6,35.4,56.6,54.0
2018-12-11 20:00,36.8,34.6,35.3,56.3,54.0
2018-12-11 21:00,36.6,34.4,35.3,56.3,54.0
2018-12-11 22:00,36.6,34.5,35.5,56.3,54.0
2018-12-11 23:00,36.5,34.7,35.6,56.1,54.0
2018-12-12 00:00,36.5,34.7,35.6,56.3,54.0
2018-12-12 01:00,36.5,34.9,35.7,56.6,54.1
2018-12-12 02:00,36.5,34.9,35.7,56.3,54.1
2018-12-12 03:00,36.5,34.9,35.7,56.0,54.1
2018-12-12 04:00,36.3,34.8,35.9,56.3,54.1
2018-12-12 05:00,36.3,35.1,35.9,56.3,54.1
2018-12-12 06:00,36.2,35.1,36.1,56.6,54.1
2018-12-12 07:00,35.6,34.9,36.1,56.6,54.1
2018-12-12 08:00,34.8,34.9,36.1,56.1,54.1
2018-12-12 09:00,34.8,34.7,36.1,55.7,54.1
2018-12-12 10:00,35.4,35.0,36.1,56.8,54.0
2018-12-12 11:00,35.9,35.0,36.1,54.0,55.2
2018-12-12 12:00,35.7,35.2,36.3,55.2,54.1
2018-12-12 13:00,35.4,35.4,36.1,56.8,53.3
2018-12-12 14:00,35.1,35.2,36.4,56.3,54.1
2018-12-12 15:00,34.6,35.1,36.4,56.6,53.6
2018-12-12 16:00,34.5,35.1,36.3,56.6,54.1
2018-12-12 17:00,34.2,35.1,36.3,56.6,54.1
2018-12-12 18:00,34.0,34.9,36.3,56.3,54.1
2018-12-12 19:00,34.0,34.9,36.4,56.3,54.1
2018-12-12 20:00,33.8,34.9,36.3,56.3,54.1
2018-12-12 21:00,33.5,34.7,36.1,56.3,54.1
2018-12-12 22:00,33.6,34.7,36.3,56.6,54.1
2018-12-12 23:00,33.1,34.4,36.1,56.6,53.7
2018-12-13 00:00,33.0,34.6,36.1,56.6,54.1
2018-12-13 01:00,33.2,34.5,36.1,56.6,54.1
2018-12-13 02:00,32.7,34.5,35.9,56.3,53.7
2018-12-13 03:00,32.7,34.4,36.1,56.6,53.7
2018-12-13 04:00,33.0,34.4,36.1,56.2,54.1
2018-12-13 05:00,33.3,34.5,36.1,56.5,53.7
2018-12-13 06:00,33.5,34.8,36.0,56.3,53.7
2018-12-13 07:00,33.5,34.7,36.1,56.3,53.6
2018-12-13 08:00,33.5,34.7,36.1,56.2,54.1
2018-12-13 09:00,33.7,34.7,36.1,56.6,53.7
2018-12-13 10:00,33.6,34.7,36.3,56.2,53.7
2018-12-13 11:00,33.5,34.7,36.1,56.6,54.1
2018-12-13 12:00,33.5,34.7,36.3,56.6,53.7
2018-12-13 13:00,33.8,34.9,36.1,56.6,53.7
2018-12-13 14:00,33.6,34.9,36.1,56.6,53.7
2018-12-13 15:00,33.6,34.9,36.1,56.6,53.7
2018-12-13 16:00,33.6,34.7,36.1,56.6,53.7
2018-12-13 17:00,33.3,34.7,36.3,56.2,53.7
2018-12-13 18:00,33.3,34.7,36.1,56.2,53.7
2018-12-13 19:00,33.3,34.7,36.3,56.6,53.7
2018-12-13 20:00,33.6,34.7,36.3,56.2,53.7
2018-12-13 21:00,34.4,34.9,36.3,56.6,53.7
2018-12-13 22:00,37.8,35.5,36.3,56.2,53.7
2018-12-13 23:00,38.8,37.5,36.8,56.3,53.7
2018-12-14 00:00,38.8,38.5,38.3,56.3,53.7
2018-12-14 01:00,38.3,38.1,39.1,56.3,53.7
2018-12-14 02:00,37.8,38.0,39.3,56.5,53.7
2018-12-14 03:00,37.6,37.8,39.3,57.0,53.7
2018-12-14 04:00,37.6,37.8,39.3,57.0,53.7
2018-12-14 05:00,37.6,38.0,39.6,57.0,53.7
2018-12-14 06:00,37.3,37.8,39.6,57.5,53.7
2018-12-14 07:00,37.2,37.8,39.6,57.5,53.7
2018-12-14 08:00,37.0,37.5,39.6,58.3,53.7
2018-12-14 09:00,36.8,37.5,39.6,58.3,53.7
2018-12-14 10:00,36.8,37.5,39.3,57.7,54.2
2018-12-14 11:00,36.6,37.4,39.3,58.3,54.2
2018-12-14 12:00,36.4,37.4,39.3,58.3,54.4
2018-12-14 13:00,36.6,37.4,39.1,58.2,54.4
2018-12-14 14:00,36.3,37.4,39.3,58.2,54.4
2018-12-14 15:00,36.3,37.1,39.1,58.2,54.2
2018-12-14 16:00,36.1,37.1,39.1,58.2,54.2
2018-12-14 17:00,36.1,37.1,39.1,58.2,54.2
2018-12-14 18:00,36.1,37.1,39.1,58.2,54.2
2018-12-14 19:00,35.9,36.9,39.1,58.2,54.2
2018-12-14 20:00,35.9,37.0,39.1,58.2,54.2
2018-12-14 21:00,35.9,37.0,39.1,58.3,54.2
2018-12-14 22:00,35.6,37.0,39.1,58.3,54.2
2018-12-14 23:00,35.6,37.0,38.8,58.3,54.2
2018-12-15 00:00,35.4,37.0,38.8,58.3,54.2
2018-12-15 01:00,35.2,36.7,38.8,58.3,54.2
2018-12-15 02:00,34.7,36.0,38.8,58.3,54.2
2018-12-15 03:00,33.9,35.7,38.6,58.3,54.2
2018-12-15 04:00,33.3,35.6,38.5,58.3,54.2
2018-12-15 05:00,32.6,35.3,38.0,58.3,54.2
2018-12-15 06:00,32.1,35.3,37.8,58.3,54.2
2018-12-15 07:00,31.5,35.1,37.8,58.3,54.4
2018-12-15 08:00,31.2,34.9,37.6,58.3,54.2
2018-12-15 09:00,30.9,34.9,37.0,58.6,53.9
2018-12-15 10:00,30.8,34.1,36.8,58.6,53.8
2018-12-15 11:00,33.8,34.5,37.0,57.7,54.1
2018-12-15 12:00,36.5,35.4,37.0,56.8,53.8
2018-12-15 13:00,36.4,35.8,37.5,59.8,54.4
2018-12-15 14:00,36.1,36.1,37.7,58.3,54.4
2018-12-15 15:00,35.9,36.1,37.9,58.3,54.2
2018-12-15 16:00,35.4,35.8,38.0,58.3,54.2
2018-12-15 17:00,35.3,36.0,37.8,58.3,54.4
2018-12-15 18:00,34.9,35.6,37.8,58.2,54.4
2018-12-15 19:00,34.9,35.6,37.8,58.2,54.2
2018-12-15 20:00,34.7,35.6,37.8,58.2,54.2
2018-12-15 21:00,34.4,35.6,37.8,58.2,54.2
2018-12-15 22:00,34.2,35.3,37.5,58.3,54.2
2018-12-15 23:00,34.0,35.5,37.5,59.1,54.4
2018-12-16 00:00,33.3,35.3,37.5,58.3,54.4
2018-12-16 01:00,33.0,35.1,37.3,58.3,54.2
2018-12-16 02:00,32.7,34.9,37.0,58.2,54.4
2018-12-16 03:00,32.3,34.9,37.0,58.2,54.4
2018-12-16 04:00,31.8,34.7,36.8,58.3,54.4
2018-12-16 05:00,31.7,34.7,36.8,58.2,54.2
2018-12-16 06:00,31.3,34.4,36.7,59.0,54.4
2018-12-16 07:00,31.0,34.6,36.8,58.2,53.8
2018-12-16 08:00,30.6,34.0,36.6,59.0,54.5
2018-12-16 09:00,30.2,34.3,36.6,58.6,53.9
2018-12-16 10:00,31.0,34.0,36.4,56.6,54.1
2018-12-16 11:00,35.6,34.2,36.4,57.7,54.1
2018-12-16 12:00,35.8,35.0,36.7,58.6,54.1
2018-12-16 13:00,35.4,35.4,36.5,59.3,53.7
2018-12-16 14:00,34.9,35.4,36.9,59.0,53.6
2018-12-16 15:00,34.5,35.4,37.1,59.0,54.4
2018-12-16 16:00,34.0,35.3,37.1,58.2,54.4
2018-12-16 17:00,33.8,35.3,36.8,59.0,54.4
2018-12-16 18:00,33.4,35.1,36.8,59.0,54.4
2018-12-16 19:00,33.5,34.9,36.8,59.0,54.4
2018-12-16 20:00,33.1,34.9,36.8,59.0,54.4
2018-12-16 21:00,33.1,34.9,36.8,59.0,54.4
2018-12-16 22:00,33.3,34.9,36.8,59.0,54.4
2018-12-16 23:00,33.1,34.9,36.8,59.0,54.4
2018-12-17 00:00,32.8,34.7,36.6,59.0,54.4
2018-12-17 01:00,32.7,34.7,36.6,58.2,54.4
2018-12-17 02:00,32.3,34.6,36.6,59.0,54.4
2018-12-17 03:00,31.8,34.6,36.6,59.0,53.7
2018-12-17 04:00,31.5,34.4,36.6,59.0,54.4
2018-12-17 05:00,31.3,34.4,36.4,59.0,54.4
2018-12-17 06:00,30.6,34.1,36.3,59.0,54.4
2018-12-17 07:00,30.4,34.1,36.3,59.0,54.4
2018-12-17 08:00,29.9,33.7,36.1,58.2,53.3
2018-12-17 09:00,30.1,33.9,36.3,57.1,53.7
2018-12-17 10:00,30.1,33.5,36.0,57.2,53.9
2018-12-17 11:00,31.8,33.6,36.1,58.9,53.1
2018-12-17 12:00,33.3,34.0,36.1,56.6,53.7
2018-12-17 13:00,33.8,34.4,36.1,58.7,53.7
2018-12-17 14:00,33.6,34.6,36.3,59.0,54.4
2018-12-17 15:00,33.3,34.6,36.5,59.0,54.4
2018-12-17 16:00,33.0,34.8,36.3,58.2,54.4
2018-12-17 17:00,32.9,34.8,36.3,59.0,54.4
2018-12-17 18:00,32.8,34.6,36.3,59.0,54.4
2018-12-17 19:00,32.7,34.4,36.3,59.0,54.4
2018-12-17 20:00,32.3,34.6,36.3,59.0,54.4
2018-12-17 21:00,32.3,34.6,36.3,59.0,53.7
2018-12-17 22:00,32.2,34.4,36.3,59.0,54.4
2018-12-17 23:00,32.1,34.4,36.3,59.0,53.7
2018-12-18 00:00,31.6,34.1,36.3,59.0,53.7
2018-12-18 01:00,31.3,34.1,36.3,59.1,53.7
2018-12-18 02:00,30.9,34.1,36.1,59.1,54.4
2018-12-18 03:00,30.8,34.1,36.1,59.1,53.7
2018-12-18 04:00,30.4,34.2,36.1,59.1,53.7
2018-12-18 05:00,30.1,33.9,36.1,59.1,53.7
2018-12-18 06:00,29.8,33.7,36.1,59.1,53.7
2018-12-18 07:00,29.4,33.7,36.1,59.1,53.7
2018-12-18 08:00,29.2,33.5,35.8,59.0,53.7
2018-12-18 09:00,29.1,33.0,35.8,57.0,54.1
2018-12-18 10:00,29.2,33.4,35.8,58.4,54.1
2018-12-18 11:00,30.6,33.2,35.6,59.5,54.3
2018-12-18 12:00,32.0,33.8,35.8,57.8,54.1
2018-12-18 13:00,32.3,33.9,36.0,58.7,53.7
2018-12-18 14:00,32.5,34.0,35.8,59.1,53.7
2018-12-18 15:00,32.0,34.2,35.8,59.0,53.7
2018-12-18 16:00,31.8,34.2,35.8,59.0,53.7
2018-12-18 17:00,31.5,34.2,35.8,59.0,53.7
2018-12-18 18:00,31.4,34.2,35.8,59.0,53.7
2018-12-18 19:00,31.4,34.0,35.8,59.0,53.7
2018-12-18 20:00,31.2,34.0,35.8,59.0,53.7
2018-12-18 21:00,31.2,34.0,35.8,59.0,53.7
2018-12-18 22:00,31.2,33.7,35.8,59.0,53.7
2018-12-18 23:00,31.3,34.0,35.8,59.0,53.7
2018-12-19 00:00,31.0,33.7,35.8,59.1,53.7
2018-12-19 01:00,31.0,33.7,35.8,59.1,53.7
2018-12-19 02:00,31.0,33.7,35.8,59.1,53.7
2018-12-19 03:00,30.8,33.7,35.8,59.1,53.7
2018-12-19 04:00,30.8,33.7,35.8,59.1,53.7
2018-12-19 05:00,30.8,33.7,35.8,59.1,53.9
2018-12-19 06:00,30.9,33.9,35.8,59.1,53.7
2018-12-19 07:00,30.8,33.7,35.8,59.1,53.7
2018-12-19 08:00,30.8,33.7,35.8,59.1,53.9
2018-12-19 09:00,30.8,33.7,35.8,58.7,53.9
2018-12-19 10:00,31.0,33.7,35.7,56.9,53.9
2018-12-19 11:00,30.8,33.9,35.6,58.7,53.6
2018-12-19 12:00,31.0,34.0,35.7,59.5,53.9
2018-12-19 13:00,30.5,33.7,35.9,58.7,53.9
2018-12-19 14:00,30.6,33.8,35.7,59.1,54.2
2018-12-19 15:00,30.1,33.8,35.9,59.1,54.2
2018-12-19 16:00,30.2,33.8,35.9,59.1,53.6
2018-12-19 17:00,29.9,33.9,35.9,59.1,53.6
2018-12-19 18:00,29.9,33.6,35.9,59.1,54.2
2018-12-19 19:00,29.9,33.5,35.9,59.1,54.2
2018-12-19 20:00,30.2,33.5,35.6,59.1,53.2
2018-12-19 21:00,30.2,33.6,35.6,59.1,53.9
2018-12-19 22:00,30.1,33.8,35.6,59.1,53.6
2018-12-19 23:00,30.3,33.8,35.7,59.1,53.6
2018-12-20 00:00,30.3,34.0,35.6,59.1,53.2
2018-12-20 01:00,30.4,33.8,35.6,59.1,53.6
2018-12-20 02:00,30.8,33.8,35.7,59.1,53.6
2018-12-20 03:00,31.3,33.8,35.6,58.3,53.6
2018-12-20 04:00,31.4,34.0,35.6,58.3,53.6
2018-12-20 05:00,31.4,33.9,35.6,58.3,53.6
2018-12-20 06:00,31.7,33.9,35.9,58.3,53.6
2018-12-20 07:00,31.7,34.3,35.6,58.3,53.6
2018-12-20 08:00,31.5,34.4,35.9,58.4,53.6
2018-12-20 09:00,31.5,34.4,35.9,58.4,53.6
2018-12-20 10:00,31.5,34.4,35.9,58.4,53.6
2018-12-20 11:00,31.5,34.4,35.9,58.4,53.6
2018-12-20 12:00,31.5,34.4,35.9,58.4,53.6
2018-12-20 13:00,31.6,34.4,35.9,58.4,53.6
2018-12-20 14:00,31.4,34.2,35.9,58.4,53.6
2018-12-20 15:00,31.4,34.2,35.9,58.4,53.6
2018-12-20 16:00,31.4,34.4,35.9,58.4,53.6
2018-12-20 17:00,31.3,34.2,35.9,58.4,53.6
2018-12-20 18:00,31.2,34.0,35.9,58.4,53.6
2018-12-20 19:00,31.4,34.2,35.9,58.4,53.6
2018-12-20 20:00,31.4,34.2,35.9,58.3,53.6
2018-12-20 21:00,31.2,34.2,35.9,58.4,53.6
2018-12-20 22:00,31.2,34.2,35.9,58.4,53.6
2018-12-20 23:00,31.2,34.2,35.9,58.4,53.6
2018-12-21 00:00,31.2,34.2,35.7,57.8,53.6
2018-12-21 01:00,31.3,34.0,35.7,58.3,53.6
2018-12-21 02:00,31.3,34.0,35.7,57.8,53.6
2018-12-21 03:00,31.0,34.2,35.7,58.4,53.6
2018-12-21 04:00,31.0,34.0,35.7,57.8,53.6
2018-12-21 05:00,31.0,34.0,35.7,58.4,53.2
2018-12-21 06:00,30.8,34.0,35.7,57.9,53.6
2018-12-21 07:00,30.8,34.0,35.7,57.9,53.6
2018-12-21 08:00,30.9,33.7,35.7,57.9,53.6
2018-12-21 09:00,30.6,33.7,35.7,57.9,53.6
2018-12-21 10:00,30.6,33.7,35.7,57.9,53.6
2018-12-21 11:00,30.6,33.7,35.7,58.4,53.6
2018-12-21 12:00,30.6,33.7,35.7,57.9,53.6
2018-12-21 13:00,30.6,33.9,35.7,58.3,53.6
2018-12-21 14:00,30.4,33.8,35.7,57.9,53.6
2018-12-21 15:00,30.7,33.8,35.7,58.3,53.6
2018-12-21 16:00,30.3,34.0,35.7,58.3,53.6
2018-12-21 17:00,30.4,33.9,35.7,57.9,53.6
2018-12-21 18:00,30.1,33.8,35.7,57.9,53.6
2018-12-21 19:00,29.8,33.7,35.7,57.9,53.6
2018-12-21 20:00,29.2,33.8,35.7,57.5,53.6
2018-12-21 21:00,29.1,33.5,35.4,57.5,53.6
2018-12-21 22:00,28.6,33.5,35.4,58.4,53.6
2018-12-21 23:00,28.2,33.3,35.4,57.5,53.6
2018-12-22 00:00,28.0,33.1,35.4,57.0,53.2
2018-12-22 01:00,27.7,33.2,35.4,57.5,53.6
2018-12-22 02:00,27.3,33.2,35.4,57.5,53.6
2018-12-22 03:00,27.1,33.0,35.2,57.5,53.6
2018-12-22 04:00,27.0,33.0,35.4,57.5,53.6
2018-12-22 05:00,26.6,33.1,35.2,57.0,53.6
2018-12-22 06:00,26.5,32.9,35.4,57.5,53.6
2018-12-22 07:00,26.1,32.9,35.2,57.6,53.6
2018-12-22 08:00,25.8,32.6,35.2,57.8,53.6
2018-12-22 09:00,25.9,32.6,35.1,57.6,53.6
2018-12-22 10:00,25.7,32.1,35.0,55.5,54.7
2018-12-22 11:00,26.0,32.4,34.9,55.2,53.7
2018-12-22 12:00,26.8,32.2,35.1,56.2,54.1
2018-12-22 13:00,30.3,32.4,35.1,57.6,53.6
2018-12-22 14:00,31.4,32.5,34.9,57.6,53.6
2018-12-22 15:00,31.6,32.7,34.9,57.6,53.2
2018-12-22 16:00,31.7,32.6,35.1,57.6,53.6
2018-12-22 17:00,31.5,32.9,35.1,57.6,53.6
2018-12-22 18:00,31.4,32.9,34.9,57.6,54.3
2018-12-22 19:00,31.2,33.0,34.9,57.6,53.2
2018-12-22 20:00,31.2,33.0,34.9,54.1,54.3
2018-12-22 21:00,30.9,33.2,34.9,52.9,54.3
2018-12-22 22:00,31.0,33.2,34.9,53.0,53.6
2018-12-22 23:00,31.0,33.2,34.9,53.0,54.3
2018-12-23 00:00,30.8,33.2,35.2,53.0,53.6
2018-12-23 01:00,30.6,33.3,35.1,53.0,53.6
2018-12-23 02:00,30.4,33.3,35.2,52.2,53.6
2018-12-23 03:00,30.0,33.1,35.2,52.6,53.6
2018-12-23 04:00,29.4,33.1,35.2,52.5,53.6
2018-12-23 05:00,29.2,33.2,34.9,52.5,54.3
2018-12-23 06:00,29.1,33.2,35.1,52.2,53.6
2018-12-23 07:00,29.1,32.9,34.9,52.5,54.3
2018-12-23 08:00,28.8,32.9,34.9,52.7,53.9
2018-12-23 09:00,28.7,33.0,34.9,52.1,54.3
2018-12-23 10:00,28.7,32.9,34.8,50.6,53.2
2018-12-23 11:00,29.6,32.4,35.1,52.3,54.1
2018-12-23 12:00,30.7,32.7,35.1,50.2,53.6
2018-12-23 13:00,30.9,33.0,34.9,52.1,53.9
2018-12-23 14:00,30.7,33.3,34.9,52.2,53.9
2018-12-23 15:00,30.3,33.3,35.1,52.2,53.9
2018-12-23 16:00,30.1,33.2,35.1,52.2,53.6
2018-12-23 17:00,29.5,33.2,35.2,52.2,53.6
2018-12-23 18:00,29.6,33.2,35.2,52.2,54.3
2018-12-23 19:00,29.4,33.0,35.1,52.2,53.6
2018-12-23 20:00,29.1,33.0,35.1,52.2,53.9
2018-12-23 21:00,28.8,33.0,35.1,52.2,53.9
2018-12-23 22:00,28.5,33.1,35.0,52.3,53.9
2018-12-23 23:00,28.0,32.9,35.1,52.3,53.6
2018-12-24 00:00,27.7,32.9,34.9,52.3,53.9
2018-12-24 01:00,27.5,32.6,35.1,52.3,53.6
2018-12-24 02:00,27.1,32.6,35.2,52.3,53.6
2018-12-24 03:00,27.0,32.6,35.0,52.3,53.6
2018-12-24 04:00,26.5,32.4,34.9,52.3,53.2
2018-12-24 05:00,26.4,32.4,34.9,51.4,53.2
2018-12-24 06:00,26.2,32.5,34.9,51.4,53.6
2018-12-24 07:00,25.9,32.1,34.7,51.4,53.2
2018-12-24 08:00,25.9,32.2,35.0,51.4,53.9
2018-12-24 09:00,25.6,32.2,34.8,50.8,53.3
2018-12-24 10:00,25.4,32.2,34.8,49.3,53.6
2018-12-24 11:00,25.9,31.6,34.8,50.5,53.6
2018-12-24 12:00,26.5,32.2,34.7,52.1,53.6
2018-12-24 13:00,29.0,32.1,34.7,51.8,53.9
2018-12-24 14:00,30.2,32.2,34.7,51.6,53.6
2018-12-24 15:00,30.1,32.4,35.0,51.6,53.6
2018-12-24 16:00,30.2,32.4,34.7,51.5,53.6
2018-12-24 17:00,29.9,32.7,34.7,51.5,53.6
2018-12-24 18:00,29.9,32.7,34.7,51.5,53.6
2018-12-24 19:00,29.7,32.7,34.8,51.5,53.6
2018-12-24 20:00,29.8,32.6,34.7,51.0,53.6
2018-12-24 21:00,29.8,32.8,34.7,51.1,53.6
2018-12-24 22:00,29.8,32.8,34.7,51.0,53.6
2018-12-24 23:00,29.8,32.6,35.0,51.1,53.6
2018-12-25 00:00,29.8,32.6,35.0,51.6,53.6
2018-12-25 01:00,29.8,32.6,35.0,51.1,53.6
2018-12-25 02:00,29.8,32.6,35.0,51.1,53.6
2018-12-25 03:00,29.8,32.6,34.7,51.1,53.6
2018-12-25 04:00,29.5,32.6,34.7,51.1,53.6
2018-12-25 05:00,29.8,32.9,35.0,51.1,53.6
2018-12-25 06:00,29.5,32.9,35.0,51.1,53.6
2018-12-25 07:00,29.5,32.9,35.0,51.1,53.6
2018-12-25 08:00,29.5,32.9,34.7,51.1,53.6
2018-12-25 09:00,29.5,32.9,34.7,49.6,53.6
2018-12-25 10:00,29.4,32.9,35.0,49.3,53.9
2018-12-25 11:00,29.6,32.9,34.8,49.6,53.6
2018-12-25 12:00,29.6,32.4,34.8,51.4,53.6
2018-12-25 13:00,29.6,32.8,34.8,51.1,53.2
2018-12-25 14:00,29.4,33.0,34.8,51.1,53.6
2018-12-25 15:00,29.4,33.0,34.8,51.1,53.6
2018-12-25 16:00,29.2,33.0,34.8,51.1,53.6
2018-12-25 17:00,29.0,32.9,35.0,51.1,53.6
2018-12-25 18:00,29.0,33.1,35.0,51.5,53.6
2018-12-25 19:00,28.8,32.7,35.0,51.1,53.6
2018-12-25 20:00,28.9,32.8,35.0,51.1,53.6
2018-12-25 21:00,28.7,32.8,35.0,51.1,53.6
2018-12-25 22:00,28.7,32.8,34.8,51.6,53.6
2018-12-25 23:00,28.8,32.8,34.8,51.1,53.6
2018-12-26 00:00,28.7,32.8,34.8,51.1,53.6
2018-12-26 01:00,28.5,32.8,34.8,51.6,53.6
2018-12-26 02:00,28.3,32.6,34.8,51.6,53.6
2018-12-26 03:00,28.2,32.6,34.8,51.1,53.6
2018-12-26 04:00,28.1,32.6,34.8,51.6,53.2
2018-12-26 05:00,27.8,32.6,34.8,51.1,53.6
2018-12-26 06:00,27.6,32.3,34.8,51.1,53.6
2018-12-26 07:00,27.6,32.3,34.8,51.1,53.6
2018-12-26 08:00,27.6,32.3,34.8,51.1,53.6
2018-12-26 09:00,27.8,32.4,34.8,51.1,53.6
2018-12-26 10:00,28.1,32.4,34.8,51.7,53.6
2018-12-26 11:00,28.9,32.3,34.8,51.3,53.6
2018-12-26 12:00,29.1,32.3,34.6,51.1,53.6
2018-12-26 13:00,29.3,32.6,34.6,51.3,53.6
2018-12-26 14:00,29.1,32.6,34.6,51.3,53.6
2018-12-26 15:00,29.2,32.6,34.8,51.7,53.6
2018-12-26 16:00,29.0,32.8,34.6,50.7,53.6
2018-12-26 17:00,29.0,32.8,34.6,51.7,53.6
2018-12-26 18:00,29.0,32.8,34.6,51.3,53.6
2018-12-26 19:00,29.4,32.8,34.6,51.3,53.6
2018-12-26 20:00,30.1,32.8,34.6,51.7,53.6
2018-12-26 21:00,30.4,32.9,34.6,51.3,53.6
2018-12-26 22:00,30.4,32.9,34.6,51.3,53.6
2018-12-26 23:00,30.4,32.8,34.9,51.6,53.6
2018-12-27 00:00,30.0,33.1,34.9,51.7,53.6
2018-12-27 01:00,30.0,33.0,34.9,51.3,53.6
2018-12-27 02:00,31.8,33.3,34.9,51.6,53.6
2018-12-27 03:00,34.7,33.6,34.9,51.1,53.6
2018-12-27 04:00,36.0,34.2,34.8,51.1,53.6
2018-12-27 05:00,38.2,38.5,38.0,51.6,53.6
2018-12-27 06:00,39.4,43.9,40.4,54.6,53.9
2018-12-27 07:00,48.1,43.9,40.4,55.0,53.9
2018-12-27 08:00,48.3,43.9,40.4,55.0,53.9
2018-12-27 09:00,48.3,43.7,40.4,55.5,53.7
2018-12-27 10:00,48.0,44.0,40.6,55.5,53.7
2018-12-27 11:00,48.1,43.8,40.6,55.4,53.7
2018-12-27 12:00,48.2,43.8,40.4,55.4,53.7
2018-12-27 13:00,48.3,43.8,40.6,56.3,53.9
2018-12-27 14:00,48.4,43.9,40.6,56.3,53.7
2018-12-27 15:00,48.4,43.9,40.6,56.2,53.9
2018-12-27 16:00,48.5,43.9,40.6,56.2,53.9
