#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resource Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
# 
# Support Contact: nrcsprod@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Hourly
# Date Range: 2015-01-14 00:00 to 2019-01-24 20:00
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 2227: Shaw Nature Reserve, MO
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration  Base Data  Measurement Units  Sensor Depth  Element Code  Description                       
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -2            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -4            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -8            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -20           SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -40           SMS           Percent volumetric soil moisture  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Shaw Nature Reserve (2227) 
# Missouri  SCAN Site - 590 ft
# Reporting Frequency: Hourly; Date Range: 2015-01-14 00:00 to 2019-01-24 20:00
#
# As of: Jan 24, 2019 8:12:48 PM GMT-08:00
#
Date,Shaw Nature Reserve (2227) Soil Moisture Percent -2in (pct),Shaw Nature Reserve (2227) Soil Moisture Percent -4in (pct),Shaw Nature Reserve (2227) Soil Moisture Percent -8in (pct),Shaw Nature Reserve (2227) Soil Moisture Percent -20in (pct),Shaw Nature Reserve (2227) Soil Moisture Percent -40in (pct)
2018-11-23 09:00,28.4,33.3,29.6,37.0,44.5
2018-11-23 10:00,28.3,33.3,29.6,37.0,43.8
2018-11-23 11:00,28.4,33.3,29.6,37.0,43.8
2018-11-23 12:00,28.5,33.5,29.6,37.0,43.9
2018-11-23 13:00,28.3,33.5,29.6,37.0,44.6
2018-11-23 14:00,28.5,33.5,29.6,37.0,43.8
2018-11-23 15:00,29.1,33.7,29.6,36.6,43.8
2018-11-23 16:00,30.5,33.7,29.6,36.6,43.9
2018-11-23 17:00,35.4,37.2,29.8,36.6,43.9
2018-11-23 18:00,35.0,38.0,32.3,36.6,43.9
2018-11-23 19:00,34.3,37.7,34.0,36.6,43.9
2018-11-23 20:00,34.0,37.5,34.3,36.6,43.9
2018-11-23 21:00,34.0,37.5,34.3,36.6,43.9
2018-11-23 22:00,33.7,37.3,34.3,37.0,43.9
2018-11-23 23:00,33.4,37.1,34.3,37.2,43.9
2018-11-24 00:00,33.1,36.9,34.0,38.0,44.3
2018-11-24 01:00,32.7,36.8,33.8,38.6,44.0
2018-11-24 02:00,32.6,36.5,33.6,38.7,44.0
2018-11-24 03:00,32.2,36.5,33.3,38.4,44.4
2018-11-24 04:00,32.1,36.3,33.2,38.4,44.0
2018-11-24 05:00,31.9,36.2,32.7,38.9,43.9
2018-11-24 06:00,31.8,36.1,32.7,38.9,43.9
2018-11-24 07:00,31.5,35.9,32.4,38.9,44.5
2018-11-24 08:00,31.6,35.9,32.5,38.5,44.7
2018-11-24 09:00,31.5,35.9,32.3,38.5,45.9
2018-11-24 10:00,31.3,35.9,32.2,38.9,47.4
2018-11-24 11:00,31.2,35.8,32.2,38.5,48.6
2018-11-24 12:00,30.8,35.3,31.9,38.1,49.8
2018-11-24 13:00,30.9,35.7,32.0,37.7,51.7
2018-11-24 14:00,30.6,35.5,31.7,38.6,54.1
2018-11-24 15:00,30.8,35.4,31.8,38.5,55.6
2018-11-24 16:00,30.8,35.4,31.6,38.5,55.8
2018-11-24 17:00,30.5,35.4,31.7,38.4,55.8
2018-11-24 18:00,30.5,35.4,31.8,38.4,55.8
2018-11-24 19:00,30.6,35.4,31.5,38.4,55.8
2018-11-24 20:00,30.4,35.1,31.6,38.4,55.8
2018-11-24 21:00,30.4,35.3,31.4,38.4,55.8
2018-11-24 22:00,30.3,35.2,31.4,38.5,55.8
2018-11-24 23:00,30.3,35.3,31.2,38.7,55.8
2018-11-25 00:00,30.2,35.0,31.3,38.1,55.8
2018-11-25 01:00,30.2,35.0,30.9,38.1,55.8
2018-11-25 02:00,30.1,35.0,31.0,38.1,55.8
2018-11-25 03:00,30.3,35.0,31.0,38.1,55.8
2018-11-25 04:00,30.0,35.0,31.0,38.3,55.8
2018-11-25 05:00,30.0,34.8,31.0,38.3,55.8
2018-11-25 06:00,30.0,34.8,31.0,38.3,55.8
2018-11-25 07:00,30.0,34.8,31.1,38.3,55.8
2018-11-25 08:00,30.0,34.8,31.1,38.3,55.8
2018-11-25 09:00,29.8,34.8,31.1,38.4,55.8
2018-11-25 10:00,30.0,34.8,30.7,38.4,55.8
2018-11-25 11:00,30.0,34.8,30.7,38.0,55.8
2018-11-25 12:00,29.8,35.0,30.7,38.0,55.8
2018-11-25 13:00,29.8,34.7,30.8,38.0,55.8
2018-11-25 14:00,29.8,34.7,30.8,38.0,55.8
2018-11-25 15:00,30.0,34.7,30.8,38.0,55.8
2018-11-25 16:00,30.1,34.5,30.8,38.0,55.8
2018-11-25 17:00,33.9,36.4,31.1,38.0,55.8
2018-11-25 18:00,33.4,36.5,32.1,38.0,55.8
2018-11-25 19:00,33.0,36.2,32.6,38.0,55.8
2018-11-25 20:00,33.1,36.2,32.7,38.1,55.8
2018-11-25 21:00,33.2,36.6,32.9,38.0,56.2
2018-11-25 22:00,33.2,36.6,33.0,38.0,56.2
2018-11-25 23:00,32.9,36.6,33.0,38.0,56.2
2018-11-26 00:00,32.6,36.4,33.0,38.3,55.8
2018-11-26 01:00,32.1,36.4,32.9,38.3,55.8
2018-11-26 02:00,32.0,36.4,32.9,38.2,56.2
2018-11-26 03:00,31.7,36.1,32.7,38.2,56.2
2018-11-26 04:00,32.0,36.1,32.5,38.4,55.4
2018-11-26 05:00,31.8,35.9,32.3,38.7,56.2
2018-11-26 06:00,31.6,35.9,32.3,38.4,56.2
2018-11-26 07:00,31.4,35.7,32.1,38.7,56.2
2018-11-26 08:00,31.1,35.7,32.1,38.4,55.9
2018-11-26 09:00,31.2,35.7,31.9,38.7,56.2
2018-11-26 10:00,31.0,35.5,32.0,38.4,56.2
2018-11-26 11:00,31.0,35.5,31.7,38.4,55.9
2018-11-26 12:00,31.0,35.5,31.7,38.4,55.9
2018-11-26 13:00,30.7,35.4,31.5,38.4,56.2
2018-11-26 14:00,30.8,35.4,31.5,38.4,56.2
2018-11-26 15:00,30.6,35.4,31.2,38.4,56.2
2018-11-26 16:00,30.6,35.2,31.5,38.7,56.2
2018-11-26 17:00,30.5,35.2,31.3,38.7,55.8
2018-11-26 18:00,30.3,35.2,31.3,38.5,55.8
2018-11-26 19:00,30.1,35.0,31.3,38.5,55.8
2018-11-26 20:00,30.1,35.0,31.2,38.5,56.2
2018-11-26 21:00,30.1,35.0,31.2,38.5,55.8
2018-11-26 22:00,29.8,34.7,31.2,37.9,55.8
2018-11-26 23:00,29.7,34.7,30.9,37.9,56.2
2018-11-27 00:00,29.6,34.9,30.9,37.9,55.8
2018-11-27 01:00,29.3,34.6,31.0,38.0,55.8
2018-11-27 02:00,29.3,34.7,30.7,38.0,56.2
2018-11-27 03:00,29.3,34.5,30.8,38.0,55.8
2018-11-27 04:00,29.1,34.5,30.5,38.4,56.2
2018-11-27 05:00,29.0,34.5,30.5,38.0,56.2
2018-11-27 06:00,28.7,34.3,30.5,38.1,55.8
2018-11-27 07:00,28.7,34.3,30.5,38.1,56.2
2018-11-27 08:00,28.6,34.2,30.5,38.1,55.8
2018-11-27 09:00,28.6,34.2,30.0,37.9,56.2
2018-11-27 10:00,28.7,34.0,30.1,37.7,56.2
2018-11-27 11:00,28.5,33.9,29.9,37.6,56.2
2018-11-27 12:00,28.5,33.8,30.2,36.4,55.4
2018-11-27 13:00,28.3,33.8,30.1,37.8,56.0
2018-11-27 14:00,28.6,33.9,29.7,37.8,55.3
2018-11-27 15:00,28.7,33.9,29.5,37.8,56.4
2018-11-27 16:00,29.1,33.9,30.1,38.1,55.8
2018-11-27 17:00,28.9,34.0,30.1,37.9,55.8
2018-11-27 18:00,29.1,34.0,30.1,38.1,55.8
2018-11-27 19:00,28.8,34.0,30.1,37.9,55.8
2018-11-27 20:00,28.7,34.0,30.1,37.9,56.5
2018-11-27 21:00,28.8,34.0,30.1,37.9,55.8
2018-11-27 22:00,28.6,34.1,29.9,37.9,55.8
2018-11-27 23:00,28.3,33.9,30.0,37.9,55.8
2018-11-28 00:00,28.2,33.9,30.0,37.6,55.8
2018-11-28 01:00,28.2,33.9,30.0,37.4,55.8
2018-11-28 02:00,28.0,33.6,30.0,37.6,55.8
2018-11-28 03:00,27.8,33.7,30.0,37.8,56.5
2018-11-28 04:00,27.9,33.7,29.7,37.5,56.8
2018-11-28 05:00,27.9,33.5,29.7,37.8,55.8
2018-11-28 06:00,27.6,33.5,29.9,37.5,55.8
2018-11-28 07:00,27.7,33.5,29.7,37.8,55.8
2018-11-28 08:00,27.6,33.5,29.7,37.5,55.8
2018-11-28 09:00,27.6,33.2,29.7,37.7,56.5
2018-11-28 10:00,27.9,33.2,29.7,37.7,56.5
2018-11-28 11:00,27.9,33.2,29.7,37.7,55.8
2018-11-28 12:00,28.0,33.5,29.5,37.8,56.9
2018-11-28 13:00,28.0,33.5,29.7,37.3,55.8
2018-11-28 14:00,28.2,33.5,29.7,37.6,56.5
2018-11-28 15:00,28.4,33.5,29.8,37.8,56.5
2018-11-28 16:00,28.5,33.5,29.8,37.8,56.5
2018-11-28 17:00,28.3,33.5,29.8,37.8,56.5
2018-11-28 18:00,28.5,33.5,29.8,37.4,56.5
2018-11-28 19:00,28.6,33.5,29.8,37.4,56.5
2018-11-28 20:00,28.5,33.7,29.7,37.4,56.5
2018-11-28 21:00,28.7,33.7,29.8,37.8,56.5
2018-11-28 22:00,28.7,33.7,29.7,37.4,55.8
2018-11-28 23:00,28.7,33.6,29.7,37.6,55.8
2018-11-29 00:00,28.7,33.7,29.7,37.5,54.0
2018-11-29 01:00,28.5,33.6,29.7,37.5,53.3
2018-11-29 02:00,28.5,33.6,29.7,37.5,52.9
2018-11-29 03:00,28.5,33.6,29.7,37.5,52.6
2018-11-29 04:00,28.6,33.6,29.7,37.5,52.6
2018-11-29 05:00,28.3,33.6,29.7,37.5,52.2
2018-11-29 06:00,28.3,33.6,29.7,37.5,52.2
2018-11-29 07:00,28.4,33.5,29.7,37.5,51.6
2018-11-29 08:00,28.4,33.5,29.8,37.5,51.1
2018-11-29 09:00,28.1,33.5,29.8,37.0,50.8
2018-11-29 10:00,28.4,33.5,29.5,37.4,50.9
2018-11-29 11:00,28.4,33.6,29.8,37.3,50.1
2018-11-29 12:00,28.6,33.4,29.5,37.3,49.7
2018-11-29 13:00,28.9,33.5,29.3,37.3,49.7
2018-11-29 14:00,29.0,33.5,29.1,37.0,49.3
2018-11-29 15:00,29.1,33.7,29.5,36.7,49.0
2018-11-29 16:00,29.1,33.7,29.7,37.6,49.9
2018-11-29 17:00,29.1,33.9,29.7,37.6,49.9
2018-11-29 18:00,28.9,33.9,29.7,37.0,49.5
2018-11-29 19:00,28.9,33.9,29.7,37.0,49.6
2018-11-29 20:00,28.9,33.7,29.7,37.7,49.8
2018-11-29 21:00,29.0,33.9,29.7,37.7,49.2
2018-11-29 22:00,29.0,34.0,29.7,37.1,49.3
2018-11-29 23:00,29.0,34.0,29.7,37.0,49.3
2018-11-30 00:00,28.9,34.0,29.7,37.0,48.9
2018-11-30 01:00,28.7,33.7,29.7,37.0,48.9
2018-11-30 02:00,28.7,33.7,29.7,37.0,47.9
2018-11-30 03:00,28.9,33.7,29.7,37.1,48.0
2018-11-30 04:00,28.9,33.7,29.9,37.0,48.0
2018-11-30 05:00,28.9,33.7,29.7,37.6,46.4
2018-11-30 06:00,28.9,33.7,29.7,37.0,46.3
2018-11-30 07:00,28.9,33.7,29.7,37.0,46.0
2018-11-30 08:00,28.7,33.7,29.7,36.5,46.0
2018-11-30 09:00,28.7,33.7,29.7,36.5,45.7
2018-11-30 10:00,28.7,33.7,29.8,36.5,45.4
2018-11-30 11:00,28.7,33.7,29.7,36.5,45.4
2018-11-30 12:00,28.7,33.7,29.7,36.5,45.5
2018-11-30 13:00,28.8,33.7,29.7,36.5,45.5
2018-11-30 14:00,28.6,33.7,29.8,36.7,45.1
2018-11-30 15:00,28.6,33.7,29.8,36.4,45.1
2018-11-30 16:00,28.6,33.7,29.8,36.4,45.2
2018-11-30 17:00,28.6,33.7,29.8,36.4,45.2
2018-11-30 18:00,28.6,33.7,29.8,36.7,44.5
2018-11-30 19:00,28.6,33.5,29.9,36.7,44.5
2018-11-30 20:00,28.4,33.5,29.9,36.7,44.6
2018-11-30 21:00,28.6,33.5,29.9,36.5,44.6
2018-11-30 22:00,28.6,33.5,29.9,36.8,44.6
2018-11-30 23:00,28.4,33.5,29.9,36.8,44.6
2018-12-01 00:00,28.4,33.5,29.9,36.4,44.6
2018-12-01 01:00,28.6,33.6,29.9,36.8,44.6
2018-12-01 02:00,31.4,34.0,29.8,36.6,44.6
2018-12-01 03:00,34.7,35.5,30.0,36.6,44.6
2018-12-01 04:00,36.9,48.3,47.1,51.0,55.3
2018-12-01 05:00,36.6,48.6,47.3,51.0,55.6
2018-12-01 06:00,33.4,38.6,35.5,51.4,55.3
2018-12-01 07:00,32.5,37.9,34.0,40.5,55.3
2018-12-01 08:00,32.1,37.6,33.6,39.8,55.0
2018-12-01 09:00,32.0,37.4,34.0,39.5,55.2
2018-12-01 10:00,31.6,37.0,32.9,39.6,55.3
2018-12-01 11:00,31.6,37.2,32.9,39.8,54.7
2018-12-01 12:00,31.3,36.5,33.2,38.9,48.7
2018-12-01 13:00,31.4,36.9,33.6,39.5,48.8
2018-12-01 14:00,31.4,36.6,32.8,39.3,49.1
2018-12-01 15:00,31.1,36.5,32.5,39.4,48.3
2018-12-01 16:00,31.2,36.5,32.3,39.4,48.1
2018-12-01 17:00,31.0,36.2,32.5,39.0,47.2
2018-12-01 18:00,31.2,36.3,32.3,39.1,45.8
2018-12-01 19:00,31.2,36.2,32.1,39.0,45.5
2018-12-01 20:00,31.1,36.2,32.1,39.1,45.0
2018-12-01 21:00,31.1,36.2,32.1,39.1,45.0
2018-12-01 22:00,31.1,36.0,32.0,39.1,45.0
2018-12-01 23:00,31.1,36.0,32.0,39.1,45.0
2018-12-02 00:00,31.1,36.0,31.8,38.5,44.4
2018-12-02 01:00,31.3,35.7,31.8,38.5,44.8
2018-12-02 02:00,31.3,35.7,31.5,38.6,44.8
2018-12-02 03:00,31.3,35.7,31.6,39.0,44.4
2018-12-02 04:00,31.1,35.7,31.6,39.0,44.4
2018-12-02 05:00,31.1,35.5,31.6,38.7,44.4
2018-12-02 06:00,31.0,35.6,31.4,38.7,44.4
2018-12-02 07:00,31.0,35.6,31.4,38.7,44.4
2018-12-02 08:00,30.9,35.6,31.5,38.7,44.4
2018-12-02 09:00,30.7,35.4,31.2,38.8,44.4
2018-12-02 10:00,30.6,35.4,31.3,38.8,44.5
2018-12-02 11:00,30.6,35.4,31.3,38.8,44.5
2018-12-02 12:00,30.6,35.4,31.3,38.8,43.9
2018-12-02 13:00,30.3,35.1,31.3,38.8,43.9
2018-12-02 14:00,30.2,35.2,31.0,38.5,43.9
2018-12-02 15:00,30.2,35.2,31.0,38.9,44.4
2018-12-02 16:00,30.2,35.2,31.0,38.9,44.3
2018-12-02 17:00,30.0,35.0,31.1,38.5,44.8
2018-12-02 18:00,29.7,35.0,31.1,38.5,44.8
2018-12-02 19:00,29.8,35.0,30.9,38.5,44.3
2018-12-02 20:00,29.7,35.0,30.9,38.6,44.8
2018-12-02 21:00,29.4,34.7,30.9,38.6,44.8
2018-12-02 22:00,29.5,34.7,30.9,38.6,44.8
2018-12-02 23:00,29.5,34.7,30.9,38.6,44.8
2018-12-03 00:00,29.5,34.8,30.9,38.6,44.3
2018-12-03 01:00,29.3,34.8,30.6,38.6,44.3
2018-12-03 02:00,29.3,34.8,30.6,38.1,44.4
2018-12-03 03:00,29.3,34.6,30.6,38.0,44.4
2018-12-03 04:00,29.3,34.7,30.7,38.1,44.4
2018-12-03 05:00,29.3,34.7,30.7,38.1,44.4
2018-12-03 06:00,29.4,34.7,30.6,38.1,44.4
2018-12-03 07:00,29.3,34.7,30.5,38.1,44.4
2018-12-03 08:00,29.1,34.7,30.5,38.1,44.4
2018-12-03 09:00,29.1,34.7,30.5,38.1,44.5
2018-12-03 10:00,29.1,34.7,30.5,38.1,43.7
2018-12-03 11:00,29.1,34.4,30.5,38.1,43.9
2018-12-03 12:00,29.1,34.4,30.5,38.1,44.5
2018-12-03 13:00,29.1,34.4,30.5,38.2,43.9
2018-12-03 14:00,29.1,34.4,30.5,38.2,43.9
2018-12-03 15:00,28.9,34.4,30.2,38.2,43.9
2018-12-03 16:00,29.0,34.4,30.2,37.8,43.9
2018-12-03 17:00,29.0,34.4,30.2,37.9,43.5
2018-12-03 18:00,29.0,34.3,30.2,37.8,43.9
2018-12-03 19:00,29.0,34.2,30.2,37.9,43.9
2018-12-03 20:00,29.0,34.2,30.2,38.2,43.7
2018-12-03 21:00,29.0,34.2,30.3,37.9,43.9
2018-12-03 22:00,29.0,34.3,30.3,37.9,43.9
2018-12-03 23:00,29.0,34.3,30.5,37.9,43.9
2018-12-04 00:00,29.0,34.3,30.3,37.9,43.9
2018-12-04 01:00,28.7,34.2,30.3,37.9,44.1
2018-12-04 02:00,29.0,34.2,30.3,37.9,43.9
2018-12-04 03:00,28.7,34.2,30.3,37.9,44.1
2018-12-04 04:00,29.0,34.2,30.3,37.9,43.9
2018-12-04 05:00,29.0,34.2,30.3,37.9,43.9
2018-12-04 06:00,28.9,34.2,30.3,37.9,43.9
2018-12-04 07:00,28.9,34.2,30.3,38.2,43.9
2018-12-04 08:00,28.9,34.2,30.3,37.9,43.9
2018-12-04 09:00,28.9,34.2,30.3,37.9,44.1
2018-12-04 10:00,29.1,34.2,30.3,38.2,43.9
2018-12-04 11:00,29.4,34.2,30.1,37.6,43.9
2018-12-04 12:00,29.4,34.4,30.1,37.6,43.9
2018-12-04 13:00,29.3,34.4,30.1,38.2,43.9
2018-12-04 14:00,29.7,34.6,30.0,37.6,43.7
2018-12-04 15:00,29.9,34.6,30.3,38.0,43.7
2018-12-04 16:00,29.7,34.7,30.3,38.0,44.4
2018-12-04 17:00,29.9,34.7,30.2,37.6,44.4
2018-12-04 18:00,29.7,34.7,30.2,37.6,44.4
2018-12-04 19:00,29.9,34.7,30.5,37.6,44.4
2018-12-04 20:00,29.7,34.7,30.5,37.6,44.4
2018-12-04 21:00,29.7,34.7,30.5,37.6,44.4
2018-12-04 22:00,29.7,34.7,30.5,37.8,44.4
2018-12-04 23:00,29.7,34.7,30.5,37.4,44.4
2018-12-05 00:00,29.6,34.7,30.7,37.5,44.4
2018-12-05 01:00,29.6,34.7,30.7,37.8,44.4
2018-12-05 02:00,29.6,34.7,30.7,37.5,44.4
2018-12-05 03:00,29.4,34.8,30.8,37.5,44.3
2018-12-05 04:00,29.3,34.8,30.8,37.8,44.3
2018-12-05 05:00,29.5,34.6,30.8,37.8,44.3
2018-12-05 06:00,29.5,34.6,30.8,37.5,44.4
2018-12-05 07:00,29.5,34.6,30.8,37.8,44.4
2018-12-05 08:00,29.5,34.6,30.9,37.5,44.3
2018-12-05 09:00,29.5,34.6,30.4,37.5,44.4
2018-12-05 10:00,29.3,34.6,30.6,37.0,44.0
2018-12-05 11:00,29.3,34.8,30.5,37.6,44.0
2018-12-05 12:00,29.4,34.8,30.5,37.3,44.4
2018-12-05 13:00,29.7,34.5,30.5,38.0,43.6
2018-12-05 14:00,29.3,34.5,30.3,37.6,43.9
2018-12-05 15:00,29.3,34.4,31.5,36.7,44.4
2018-12-05 16:00,29.3,34.7,30.9,37.7,44.4
2018-12-05 17:00,29.4,34.4,30.9,37.7,44.3
2018-12-05 18:00,29.4,34.4,30.9,37.5,44.3
2018-12-05 19:00,29.4,34.4,30.9,37.7,44.3
2018-12-05 20:00,29.1,34.4,30.9,37.5,44.3
2018-12-05 21:00,28.9,34.4,30.9,37.5,44.3
2018-12-05 22:00,29.1,34.4,30.9,37.7,44.3
2018-12-05 23:00,29.1,34.4,30.7,37.5,44.3
2018-12-06 00:00,29.1,34.2,30.9,37.5,44.3
2018-12-06 01:00,29.1,34.2,30.9,37.5,44.3
2018-12-06 02:00,29.1,34.2,30.9,37.5,44.3
2018-12-06 03:00,28.9,34.2,30.7,37.5,44.3
2018-12-06 04:00,28.9,34.2,30.7,37.7,44.4
2018-12-06 05:00,29.0,34.2,30.9,37.5,44.3
2018-12-06 06:00,28.9,34.4,30.9,37.5,44.3
2018-12-06 07:00,29.2,34.4,30.9,37.7,44.3
2018-12-06 08:00,28.9,34.2,30.9,37.7,44.3
2018-12-06 09:00,28.9,34.2,30.6,37.5,44.3
2018-12-06 10:00,28.9,34.2,30.6,37.5,44.3
2018-12-06 11:00,28.9,34.2,30.6,37.5,44.3
2018-12-06 12:00,28.9,34.2,30.6,37.6,44.3
2018-12-06 13:00,28.9,34.2,30.6,37.7,44.3
2018-12-06 14:00,29.4,34.4,30.6,37.7,44.3
2018-12-06 15:00,29.5,34.2,30.6,37.6,44.3
2018-12-06 16:00,29.9,34.6,30.9,37.6,44.3
2018-12-06 17:00,29.9,34.6,30.9,37.8,44.4
2018-12-06 18:00,30.1,34.8,30.7,37.5,44.4
2018-12-06 19:00,30.1,34.8,30.9,37.5,44.4
2018-12-06 20:00,30.1,34.7,30.9,37.6,44.4
2018-12-06 21:00,29.9,35.0,30.8,37.8,43.7
2018-12-06 22:00,30.1,35.0,31.2,37.6,44.4
2018-12-06 23:00,29.8,35.0,31.1,37.8,43.7
2018-12-07 00:00,29.8,35.0,31.1,37.6,43.7
2018-12-07 01:00,29.8,35.0,31.3,37.6,43.7
2018-12-07 02:00,29.8,35.0,31.3,37.1,43.7
2018-12-07 03:00,29.7,35.0,31.3,37.1,44.4
2018-12-07 04:00,29.7,34.7,31.3,37.1,43.7
2018-12-07 05:00,29.7,34.7,31.2,37.1,44.4
2018-12-07 06:00,29.7,34.7,31.2,37.1,44.4
2018-12-07 07:00,29.7,34.7,31.3,37.1,43.7
2018-12-07 08:00,29.6,34.7,31.2,37.1,44.4
2018-12-07 09:00,29.6,34.7,31.3,37.1,44.4
2018-12-07 10:00,29.6,34.7,31.3,37.1,43.7
2018-12-07 11:00,29.7,34.7,31.2,37.1,43.7
2018-12-07 12:00,29.7,34.7,31.2,37.1,43.7
2018-12-07 13:00,29.7,34.6,31.2,37.1,43.7
2018-12-07 14:00,29.6,34.6,31.5,37.1,44.4
2018-12-07 15:00,29.6,34.6,31.2,37.1,44.4
2018-12-07 16:00,29.6,34.6,31.2,37.1,43.8
2018-12-07 17:00,29.4,34.6,31.4,37.1,43.7
2018-12-07 18:00,29.3,34.6,31.2,37.1,43.7
2018-12-07 19:00,29.3,34.6,31.2,37.1,43.7
2018-12-07 20:00,29.5,34.6,31.4,37.3,44.4
2018-12-07 21:00,29.5,34.6,31.4,37.1,43.7
2018-12-07 22:00,29.3,34.6,31.2,37.1,44.4
2018-12-07 23:00,29.3,34.6,31.2,37.1,43.7
2018-12-08 00:00,29.3,34.3,31.2,37.1,44.4
2018-12-08 01:00,29.1,34.3,31.2,37.1,44.4
2018-12-08 02:00,29.1,34.3,31.2,37.3,43.7
2018-12-08 03:00,29.0,34.3,31.2,37.3,44.4
2018-12-08 04:00,28.9,34.3,31.4,37.3,44.4
2018-12-08 05:00,28.7,34.2,31.2,37.3,44.4
2018-12-08 06:00,29.0,34.3,31.2,37.1,44.4
2018-12-08 07:00,28.7,34.3,31.3,37.1,44.4
2018-12-08 08:00,28.7,34.3,31.1,37.3,43.7
2018-12-08 09:00,28.8,34.2,31.1,37.3,44.4
2018-12-08 10:00,28.8,34.2,31.1,37.3,44.4
2018-12-08 11:00,28.7,34.2,31.3,37.7,43.6
2018-12-08 12:00,28.6,34.3,31.3,37.2,43.7
2018-12-08 13:00,28.7,34.4,31.2,36.5,44.4
2018-12-08 14:00,28.9,34.2,31.1,35.7,44.4
2018-12-08 15:00,28.8,34.1,30.9,36.5,43.6
2018-12-08 16:00,28.9,34.2,31.1,36.7,44.3
2018-12-08 17:00,28.9,34.2,31.1,37.2,44.3
2018-12-08 18:00,29.1,34.2,31.1,37.2,44.3
2018-12-08 19:00,28.9,34.2,31.1,37.2,44.3
2018-12-08 20:00,28.9,34.2,31.1,37.2,44.3
2018-12-08 21:00,29.0,34.2,31.3,37.2,44.3
2018-12-08 22:00,28.7,34.2,31.3,37.2,44.3
2018-12-08 23:00,28.5,34.2,31.1,37.2,44.3
2018-12-09 00:00,28.6,34.2,31.1,37.2,44.3
2018-12-09 01:00,28.3,33.9,30.9,37.3,44.3
2018-12-09 02:00,28.4,33.9,30.9,37.3,44.3
2018-12-09 03:00,28.2,33.9,30.9,37.3,44.3
2018-12-09 04:00,28.1,34.0,31.1,37.3,44.3
2018-12-09 05:00,28.1,33.8,31.0,37.3,44.3
2018-12-09 06:00,28.0,33.8,31.0,37.3,44.3
2018-12-09 07:00,27.9,33.8,31.0,37.3,44.3
2018-12-09 08:00,27.9,33.6,30.9,37.3,44.3
2018-12-09 09:00,27.6,33.6,30.9,36.9,44.3
2018-12-09 10:00,27.5,33.6,30.8,37.0,44.5
2018-12-09 11:00,27.6,33.4,32.0,36.6,43.6
2018-12-09 12:00,28.1,33.2,30.8,36.9,44.3
2018-12-09 13:00,27.8,33.2,30.7,36.9,43.5
2018-12-09 14:00,27.6,33.1,31.3,37.0,43.9
2018-12-09 15:00,28.1,33.4,30.6,36.7,44.3
2018-12-09 16:00,28.1,33.6,30.7,37.1,44.3
2018-12-09 17:00,28.1,33.4,30.7,36.9,44.7
2018-12-09 18:00,28.0,33.4,30.7,36.9,44.3
2018-12-09 19:00,28.1,33.4,30.8,37.0,44.3
2018-12-09 20:00,28.1,33.6,30.7,37.0,44.3
2018-12-09 21:00,28.0,33.4,30.6,37.0,44.3
2018-12-09 22:00,28.1,33.4,30.7,37.0,44.3
2018-12-09 23:00,28.0,33.4,30.7,37.0,44.3
2018-12-10 00:00,27.9,33.4,30.7,37.0,44.3
2018-12-10 01:00,27.6,33.4,30.5,37.1,44.3
2018-12-10 02:00,27.5,33.4,30.7,37.0,44.3
2018-12-10 03:00,27.3,33.4,30.7,37.1,44.3
2018-12-10 04:00,27.6,33.2,30.8,37.1,44.3
2018-12-10 05:00,27.6,33.4,30.6,37.1,44.3
2018-12-10 06:00,27.4,33.2,30.8,37.1,44.4
2018-12-10 07:00,27.1,33.2,30.8,36.5,44.3
2018-12-10 08:00,26.6,33.0,30.5,36.5,44.4
2018-12-10 09:00,26.7,33.0,30.8,36.7,44.4
2018-12-10 10:00,26.3,32.9,30.5,36.9,44.5
2018-12-10 11:00,26.5,32.6,30.5,36.9,42.6
2018-12-10 12:00,26.4,32.7,30.2,36.9,44.4
