#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resource Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
# 
# Support Contact: nrcsprod@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Hourly
# Date Range: 2015-01-14 00:00 to 2019-01-24 20:00
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 2226: Twin Pines Conservation Area, MO
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration  Base Data  Measurement Units  Sensor Depth  Element Code  Description                       
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -2            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -4            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -8            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -20           SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -40           SMS           Percent volumetric soil moisture  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Twin Pines Conservation Area (2226) 
# Missouri  SCAN Site - 960 ft
# Reporting Frequency: Hourly; Date Range: 2015-01-14 00:00 to 2019-01-24 20:00
#
# As of: Jan 24, 2019 8:13:00 PM GMT-08:00
#
Date,Twin Pines Conservation Area (2226) Soil Moisture Percent -2in (pct),Twin Pines Conservation Area (2226) Soil Moisture Percent -4in (pct),Twin Pines Conservation Area (2226) Soil Moisture Percent -8in (pct),Twin Pines Conservation Area (2226) Soil Moisture Percent -20in (pct),Twin Pines Conservation Area (2226) Soil Moisture Percent -40in (pct)
2018-11-29 12:00,19.7,20.8,23.3,13.6,22.0
2018-11-29 13:00,19.9,21.0,23.3,13.6,21.9
2018-11-29 14:00,19.6,20.9,23.5,13.6,21.9
2018-11-29 15:00,19.6,20.9,23.5,13.6,21.9
2018-11-29 16:00,19.5,20.9,23.3,13.7,21.7
2018-11-29 17:00,19.6,20.9,23.3,13.7,21.7
2018-11-29 18:00,19.6,20.9,23.3,13.8,21.7
2018-11-29 19:00,19.6,20.9,23.3,13.8,21.8
2018-11-29 20:00,19.6,20.9,23.3,13.8,21.8
2018-11-29 21:00,19.6,20.9,23.3,13.8,21.8
2018-11-29 22:00,19.6,20.9,23.3,13.8,21.7
2018-11-29 23:00,19.6,20.9,23.3,13.8,21.7
2018-11-30 00:00,19.5,20.9,23.3,13.8,21.7
2018-11-30 01:00,19.5,20.9,23.3,13.8,21.7
2018-11-30 02:00,19.5,20.9,23.3,13.8,21.6
2018-11-30 03:00,19.5,20.9,23.3,13.3,21.4
2018-11-30 04:00,19.5,20.9,23.3,13.6,21.4
2018-11-30 05:00,19.6,20.9,23.3,13.3,21.4
2018-11-30 06:00,19.6,20.9,23.3,13.3,21.4
2018-11-30 07:00,19.6,20.9,23.3,13.6,21.5
2018-11-30 08:00,19.6,20.9,23.3,13.3,21.5
2018-11-30 09:00,19.5,20.9,23.3,13.6,21.5
2018-11-30 10:00,19.5,20.9,23.3,13.6,21.5
2018-11-30 11:00,19.6,20.8,23.3,13.6,21.5
2018-11-30 12:00,19.7,20.9,23.2,13.6,21.5
2018-11-30 13:00,19.7,20.9,23.3,13.6,21.5
2018-11-30 14:00,19.7,20.9,23.2,13.6,21.5
2018-11-30 15:00,19.7,20.9,23.2,13.6,21.5
2018-11-30 16:00,19.7,20.9,23.2,13.6,21.2
2018-11-30 17:00,19.7,20.9,23.2,13.6,21.2
2018-11-30 18:00,19.7,20.9,23.2,13.6,21.2
2018-11-30 19:00,19.7,20.9,23.4,13.6,21.2
2018-11-30 20:00,19.7,20.9,23.2,13.6,21.2
2018-11-30 21:00,19.7,20.9,23.4,13.6,21.2
2018-11-30 22:00,19.7,21.1,23.2,13.6,21.2
2018-11-30 23:00,19.9,21.0,23.2,13.6,21.2
2018-12-01 00:00,20.2,21.2,23.4,13.6,21.2
2018-12-01 01:00,21.6,25.2,23.6,13.6,21.5
2018-12-01 02:00,23.9,26.3,27.3,13.9,21.5
2018-12-01 03:00,24.6,26.2,29.9,20.1,31.3
2018-12-01 04:00,24.3,26.2,29.8,18.9,31.0
2018-12-01 05:00,24.1,26.0,29.6,19.5,31.0
2018-12-01 06:00,23.6,25.3,29.3,19.0,31.0
2018-12-01 07:00,23.3,25.0,29.0,18.5,27.7
2018-12-01 08:00,23.1,24.8,28.9,18.2,26.2
2018-12-01 09:00,22.9,24.7,28.8,17.6,26.2
2018-12-01 10:00,22.8,24.5,28.5,17.5,26.1
2018-12-01 11:00,22.6,24.3,28.1,17.4,25.8
2018-12-01 12:00,22.5,24.1,27.4,17.0,25.9
2018-12-01 13:00,22.3,23.8,27.2,17.1,25.9
2018-12-01 14:00,22.0,23.9,27.2,16.9,25.9
2018-12-01 15:00,22.0,23.7,26.8,16.5,25.6
2018-12-01 16:00,21.8,23.4,26.6,16.3,25.7
2018-12-01 17:00,21.8,23.3,26.4,16.3,25.7
2018-12-01 18:00,21.5,23.0,26.4,16.1,25.7
2018-12-01 19:00,21.5,23.2,26.3,16.0,25.7
2018-12-01 20:00,21.7,23.2,26.2,16.0,25.7
2018-12-01 21:00,21.4,23.1,26.2,15.9,25.7
2018-12-01 22:00,21.5,23.1,26.1,15.8,25.5
2018-12-01 23:00,21.5,22.9,25.8,15.5,25.5
2018-12-02 00:00,21.3,22.9,25.8,15.6,25.5
2018-12-02 01:00,21.3,22.7,25.6,15.6,25.6
2018-12-02 02:00,21.4,22.9,25.6,15.4,25.6
2018-12-02 03:00,21.4,22.7,25.6,15.4,25.7
2018-12-02 04:00,21.2,22.7,25.6,15.7,25.7
2018-12-02 05:00,21.1,22.8,25.4,15.4,25.4
2018-12-02 06:00,21.2,22.6,25.4,15.4,25.4
2018-12-02 07:00,21.2,22.6,25.2,15.2,25.7
2018-12-02 08:00,21.1,22.7,25.3,15.4,25.4
2018-12-02 09:00,21.1,22.4,25.1,15.4,25.4
2018-12-02 10:00,21.1,22.4,25.2,15.1,25.4
2018-12-02 11:00,20.9,22.5,25.0,15.1,25.4
2018-12-02 12:00,20.8,22.2,25.1,15.1,25.4
2018-12-02 13:00,20.7,22.3,24.9,15.1,25.4
2018-12-02 14:00,20.9,22.2,25.0,15.2,25.4
2018-12-02 15:00,20.6,22.2,25.0,14.8,25.4
2018-12-02 16:00,20.7,22.1,24.7,14.9,25.3
2018-12-02 17:00,20.7,22.0,24.7,14.9,25.3
2018-12-02 18:00,20.7,22.2,24.7,14.9,25.3
2018-12-02 19:00,20.5,22.0,24.7,14.8,25.3
2018-12-02 20:00,20.5,22.0,24.8,15.0,25.3
2018-12-02 21:00,20.6,22.0,24.8,15.0,25.3
2018-12-02 22:00,20.6,22.0,24.8,15.1,25.3
2018-12-02 23:00,20.5,21.7,24.5,14.7,25.3
2018-12-03 00:00,20.5,21.7,24.5,14.7,25.3
2018-12-03 01:00,20.5,21.8,24.6,14.8,25.1
2018-12-03 02:00,20.6,21.8,24.4,14.8,25.1
2018-12-03 03:00,20.4,21.8,24.6,14.6,25.1
2018-12-03 04:00,20.4,21.8,24.6,14.6,25.1
2018-12-03 05:00,20.4,21.8,24.6,14.7,25.1
2018-12-03 06:00,20.4,21.8,24.6,14.7,25.0
2018-12-03 07:00,20.4,21.8,24.6,14.7,24.8
2018-12-03 08:00,20.5,21.8,24.4,14.6,24.8
2018-12-03 09:00,20.5,21.8,24.4,14.5,24.5
2018-12-03 10:00,20.2,21.8,24.4,14.7,24.5
2018-12-03 11:00,20.2,21.5,24.4,14.7,24.6
2018-12-03 12:00,20.3,21.5,24.4,14.4,24.6
2018-12-03 13:00,20.3,21.6,24.4,14.4,24.4
2018-12-03 14:00,20.4,21.6,24.4,14.4,24.4
2018-12-03 15:00,20.2,21.6,24.2,14.4,24.5
2018-12-03 16:00,20.3,21.4,24.3,14.5,24.4
2018-12-03 17:00,20.1,21.5,24.3,14.5,24.4
2018-12-03 18:00,20.1,21.5,24.3,14.5,24.4
2018-12-03 19:00,20.1,21.5,24.3,14.5,24.4
2018-12-03 20:00,20.1,21.5,24.3,14.4,24.4
2018-12-03 21:00,20.1,21.5,24.1,14.4,24.4
2018-12-03 22:00,20.1,21.5,24.3,14.5,24.3
2018-12-03 23:00,20.1,21.5,24.0,14.5,24.3
2018-12-04 00:00,20.1,21.5,24.3,14.5,24.0
2018-12-04 01:00,20.1,21.5,24.3,14.5,24.0
2018-12-04 02:00,20.1,21.4,24.3,14.5,24.1
2018-12-04 03:00,20.1,21.5,24.0,14.6,24.2
2018-12-04 04:00,20.1,21.2,24.0,14.2,24.1
2018-12-04 05:00,20.1,21.5,24.0,14.2,24.1
2018-12-04 06:00,20.1,21.5,24.1,14.2,24.1
2018-12-04 07:00,20.1,21.3,24.1,14.2,23.9
2018-12-04 08:00,19.9,21.5,24.1,14.3,23.9
2018-12-04 09:00,19.9,21.4,24.1,14.3,24.0
2018-12-04 10:00,19.9,21.4,24.1,14.3,24.0
2018-12-04 11:00,20.1,21.3,24.1,14.1,24.0
2018-12-04 12:00,19.9,21.3,24.1,14.1,23.6
2018-12-04 13:00,20.1,21.3,24.1,14.1,23.6
2018-12-04 14:00,20.2,21.3,24.1,14.1,23.5
2018-12-04 15:00,20.1,21.4,23.9,14.2,23.4
2018-12-04 16:00,19.9,21.2,23.9,14.2,23.4
2018-12-04 17:00,19.9,21.2,23.9,14.2,23.4
2018-12-04 18:00,19.9,21.4,23.9,14.2,23.6
2018-12-04 19:00,20.0,21.4,24.0,14.2,23.4
2018-12-04 20:00,20.0,21.2,24.0,13.8,23.4
2018-12-04 21:00,20.0,21.2,24.0,13.9,23.4
2018-12-04 22:00,20.0,21.2,24.0,13.9,23.1
2018-12-04 23:00,20.0,21.4,24.0,13.9,23.1
2018-12-05 00:00,20.0,21.2,24.0,14.1,23.2
2018-12-05 01:00,20.0,21.2,24.0,13.9,23.2
2018-12-05 02:00,20.1,21.2,24.0,13.9,23.2
2018-12-05 03:00,19.8,21.2,24.0,14.0,23.2
2018-12-05 04:00,20.0,21.2,24.0,14.0,23.0
2018-12-05 05:00,20.0,21.2,24.0,14.2,23.0
2018-12-05 06:00,20.1,21.1,24.0,14.0,23.0
2018-12-05 07:00,19.8,21.2,24.0,14.0,23.1
2018-12-05 08:00,19.8,21.2,24.0,14.0,22.8
2018-12-05 09:00,19.8,21.2,24.0,14.0,23.0
2018-12-05 10:00,19.8,21.2,24.0,14.1,22.9
2018-12-05 11:00,19.9,21.2,24.0,14.1,22.9
2018-12-05 12:00,19.9,21.0,23.8,14.1,22.7
2018-12-05 13:00,19.7,21.0,23.8,14.1,22.7
2018-12-05 14:00,19.8,21.0,23.9,14.1,22.7
2018-12-05 15:00,19.6,21.0,23.7,13.7,22.7
2018-12-05 16:00,19.7,21.0,23.8,13.7,22.5
2018-12-05 17:00,19.7,21.0,23.8,13.7,22.5
2018-12-05 18:00,19.6,21.0,23.8,13.7,22.6
2018-12-05 19:00,19.6,20.9,23.6,13.8,22.6
2018-12-05 20:00,19.8,20.9,23.6,13.7,22.6
2018-12-05 21:00,19.6,20.9,23.6,13.8,22.6
2018-12-05 22:00,19.8,21.1,23.6,13.8,22.6
2018-12-05 23:00,19.6,21.1,23.6,13.8,22.3
2018-12-06 00:00,19.6,21.0,23.6,13.8,22.3
2018-12-06 01:00,19.6,21.1,23.6,13.8,22.3
2018-12-06 02:00,19.6,21.1,23.7,13.8,22.3
2018-12-06 03:00,19.6,21.1,23.6,13.8,22.4
2018-12-06 04:00,19.6,21.0,23.6,13.5,22.2
2018-12-06 05:00,19.6,21.1,23.6,13.5,22.4
2018-12-06 06:00,19.6,21.1,23.6,13.6,22.4
2018-12-06 07:00,19.6,21.1,23.6,13.6,22.2
2018-12-06 08:00,19.6,21.1,23.6,13.6,22.1
2018-12-06 09:00,19.6,21.1,23.6,13.6,22.2
2018-12-06 10:00,19.9,20.9,23.6,13.6,22.2
2018-12-06 11:00,19.9,21.0,23.6,13.6,22.2
2018-12-06 12:00,20.1,21.2,23.6,13.8,22.2
2018-12-06 13:00,20.1,21.2,23.7,13.8,21.9
2018-12-06 14:00,20.1,21.2,23.6,13.9,22.0
2018-12-06 15:00,20.0,21.3,23.6,13.9,22.0
2018-12-06 16:00,20.0,21.1,23.6,13.9,22.0
2018-12-06 17:00,20.0,21.1,23.6,13.7,22.1
2018-12-06 18:00,20.0,21.0,23.6,13.7,21.8
2018-12-06 19:00,20.0,21.2,23.6,13.7,21.8
2018-12-06 20:00,20.0,21.0,23.6,13.7,21.9
2018-12-06 21:00,20.0,21.2,23.6,13.7,21.9
2018-12-06 22:00,20.0,21.2,23.6,13.7,21.9
2018-12-06 23:00,20.0,21.2,23.6,13.7,21.7
2018-12-07 00:00,19.8,21.0,23.6,13.7,21.7
2018-12-07 01:00,19.8,21.0,23.6,13.7,21.8
2018-12-07 02:00,19.8,21.0,23.8,13.8,21.9
2018-12-07 03:00,19.8,21.0,23.6,13.8,21.7
2018-12-07 04:00,19.8,21.0,23.6,13.8,21.7
2018-12-07 05:00,19.9,21.0,23.6,13.8,21.7
2018-12-07 06:00,19.9,21.0,23.6,13.8,21.7
2018-12-07 07:00,19.9,21.1,23.6,13.8,21.7
2018-12-07 08:00,19.9,21.1,23.6,13.8,21.4
2018-12-07 09:00,19.9,20.9,23.6,13.8,21.4
2018-12-07 10:00,19.9,20.9,23.7,13.8,21.5
2018-12-07 11:00,20.0,21.0,23.7,13.8,21.5
2018-12-07 12:00,19.7,21.0,23.7,13.3,21.5
2018-12-07 13:00,19.8,20.8,23.7,13.8,21.5
2018-12-07 14:00,19.8,20.8,23.7,13.3,21.5
2018-12-07 15:00,19.8,21.1,23.7,13.3,21.3
2018-12-07 16:00,19.8,20.8,23.7,13.3,21.5
2018-12-07 17:00,19.8,21.0,23.7,13.3,21.3
2018-12-07 18:00,19.8,21.0,23.7,13.3,21.5
2018-12-07 19:00,19.8,20.9,23.7,13.5,21.6
2018-12-07 20:00,19.8,20.8,23.4,13.5,21.4
2018-12-07 21:00,19.8,20.8,23.4,13.5,21.3
2018-12-07 22:00,19.8,20.8,23.4,13.5,21.3
2018-12-07 23:00,19.8,20.8,23.7,13.5,21.3
2018-12-08 00:00,19.8,20.8,23.4,13.5,21.3
2018-12-08 01:00,19.8,20.8,23.4,13.5,21.3
2018-12-08 02:00,19.6,20.8,23.4,13.7,21.3
2018-12-08 03:00,19.6,20.8,23.4,13.7,21.1
2018-12-08 04:00,19.6,20.8,23.4,13.7,21.2
2018-12-08 05:00,19.6,20.8,23.4,13.5,21.2
2018-12-08 06:00,19.6,20.8,23.4,13.5,21.3
2018-12-08 07:00,19.6,20.8,23.4,13.7,21.2
2018-12-08 08:00,19.6,20.8,23.4,13.7,21.2
2018-12-08 09:00,19.7,20.7,23.4,13.5,21.2
2018-12-08 10:00,19.7,20.8,23.4,13.7,20.9
2018-12-08 11:00,19.7,20.8,23.5,13.5,20.9
2018-12-08 12:00,19.7,20.9,23.5,13.8,20.9
2018-12-08 13:00,19.7,20.9,23.5,13.5,20.9
2018-12-08 14:00,19.7,20.7,23.5,13.5,20.9
2018-12-08 15:00,19.4,20.7,23.5,13.3,20.9
2018-12-08 16:00,19.7,20.7,23.5,13.3,20.9
2018-12-08 17:00,19.4,20.7,23.5,13.5,20.9
2018-12-08 18:00,19.4,20.7,23.5,13.5,20.9
2018-12-08 19:00,19.4,20.8,23.5,13.5,20.9
2018-12-08 20:00,19.4,20.8,23.5,13.5,21.0
2018-12-08 21:00,19.4,20.8,23.5,13.5,21.0
2018-12-08 22:00,19.4,20.8,23.5,13.5,21.0
2018-12-08 23:00,19.4,20.8,23.5,13.5,21.1
2018-12-09 00:00,19.4,20.8,23.5,13.5,20.8
2018-12-09 01:00,19.4,20.8,23.5,13.5,20.9
2018-12-09 02:00,19.4,20.8,23.5,13.5,20.9
2018-12-09 03:00,19.4,20.8,23.5,13.5,20.8
2018-12-09 04:00,19.4,20.8,23.5,13.5,21.0
2018-12-09 05:00,19.5,20.5,23.3,13.7,21.0
2018-12-09 06:00,19.3,20.5,23.3,13.7,21.0
2018-12-09 07:00,19.4,20.6,23.3,13.7,21.0
2018-12-09 08:00,19.1,20.6,23.3,13.7,21.0
2018-12-09 09:00,19.4,20.6,23.4,13.7,21.0
2018-12-09 10:00,19.3,20.8,23.4,13.3,20.8
2018-12-09 11:00,19.4,20.5,23.4,13.3,20.8
2018-12-09 12:00,19.4,20.5,23.4,13.3,20.8
2018-12-09 13:00,19.5,20.7,23.4,13.3,20.8
2018-12-09 14:00,19.5,20.7,23.4,13.3,20.8
2018-12-09 15:00,19.5,20.6,23.4,13.3,20.8
2018-12-09 16:00,19.5,20.6,23.1,13.4,20.9
2018-12-09 17:00,19.5,20.6,23.1,13.3,20.8
2018-12-09 18:00,19.5,20.6,23.2,13.4,20.6
2018-12-09 19:00,19.5,20.6,23.1,13.3,20.6
2018-12-09 20:00,19.5,20.6,23.1,13.4,20.6
2018-12-09 21:00,19.6,20.6,23.1,13.4,20.8
2018-12-09 22:00,19.6,20.6,23.1,13.4,20.8
2018-12-09 23:00,19.6,20.6,23.1,13.4,20.8
2018-12-10 00:00,19.6,20.6,23.1,13.4,20.6
2018-12-10 01:00,19.5,20.6,23.1,13.5,20.6
2018-12-10 02:00,19.4,20.6,23.1,13.4,20.7
2018-12-10 03:00,19.0,20.6,23.1,13.4,20.7
2018-12-10 04:00,19.3,20.6,23.1,13.4,20.7
2018-12-10 05:00,19.3,20.3,23.1,13.4,20.7
2018-12-10 06:00,19.3,20.4,23.1,13.4,20.7
2018-12-10 07:00,19.1,20.4,23.1,13.1,20.8
2018-12-10 08:00,19.1,20.5,23.1,13.1,20.4
2018-12-10 09:00,19.3,20.4,23.1,13.2,20.4
2018-12-10 10:00,19.2,20.4,23.2,13.4,20.4
2018-12-10 11:00,19.6,20.6,23.2,13.2,20.5
2018-12-10 12:00,19.3,20.6,23.2,13.4,20.5
2018-12-10 13:00,19.3,20.6,23.1,13.2,20.5
2018-12-10 14:00,19.3,20.5,23.2,13.4,20.5
2018-12-10 15:00,19.3,20.5,23.0,13.4,20.5
2018-12-10 16:00,19.3,20.4,23.0,13.4,20.3
2018-12-10 17:00,19.3,20.4,23.2,13.4,20.4
2018-12-10 18:00,19.4,20.4,23.2,13.4,20.4
2018-12-10 19:00,19.2,20.4,23.2,13.4,20.4
2018-12-10 20:00,19.3,20.5,23.0,13.4,20.4
2018-12-10 21:00,19.3,20.5,23.0,13.4,20.4
2018-12-10 22:00,19.3,20.4,23.0,13.5,20.4
2018-12-10 23:00,19.3,20.4,23.0,13.4,20.4
2018-12-11 00:00,19.1,20.5,23.0,13.5,20.1
2018-12-11 01:00,19.2,20.5,23.1,13.5,20.4
2018-12-11 02:00,19.2,20.3,23.1,13.5,20.1
2018-12-11 03:00,19.2,20.4,23.1,13.5,20.1
2018-12-11 04:00,19.2,20.4,23.1,13.1,20.1
2018-12-11 05:00,19.0,20.5,23.1,13.1,20.1
2018-12-11 06:00,19.0,20.5,23.1,13.1,20.1
2018-12-11 07:00,19.0,20.3,23.1,13.1,20.2
2018-12-11 08:00,19.0,20.3,23.1,13.1,20.2
2018-12-11 09:00,19.0,20.3,22.8,13.1,20.2
2018-12-11 10:00,19.3,20.4,22.8,13.1,20.1
2018-12-11 11:00,19.3,20.3,22.8,13.2,20.1
2018-12-11 12:00,19.2,20.4,22.8,13.2,19.9
2018-12-11 13:00,19.3,20.4,23.0,13.2,20.1
2018-12-11 14:00,19.0,20.4,23.0,13.2,20.2
2018-12-11 15:00,19.2,20.3,23.0,13.2,19.9
2018-12-11 16:00,19.1,20.4,22.9,13.2,20.1
2018-12-11 17:00,19.0,20.2,23.0,13.2,20.1
2018-12-11 18:00,19.0,20.3,23.0,13.2,20.1
2018-12-11 19:00,19.0,20.3,23.0,13.2,20.1
2018-12-11 20:00,19.0,20.3,23.0,13.2,20.1
2018-12-11 21:00,19.0,20.2,23.0,13.2,20.2
2018-12-11 22:00,19.0,20.3,23.0,13.2,20.2
2018-12-11 23:00,19.0,20.3,23.0,13.1,20.2
2018-12-12 00:00,19.0,20.3,23.0,13.2,20.2
2018-12-12 01:00,19.0,20.3,23.0,13.2,20.2
2018-12-12 02:00,19.0,20.3,23.0,13.2,20.2
2018-12-12 03:00,19.0,20.3,22.8,13.2,20.2
2018-12-12 04:00,19.0,20.3,22.8,13.2,20.2
2018-12-12 05:00,19.0,20.3,22.9,13.2,20.2
2018-12-12 06:00,19.1,20.2,22.9,12.9,19.8
2018-12-12 07:00,19.0,20.3,22.9,13.2,19.8
2018-12-12 08:00,19.1,20.3,22.9,12.9,19.8
2018-12-12 09:00,19.1,20.3,22.9,12.9,19.9
2018-12-12 10:00,19.1,20.3,22.9,13.2,19.9
2018-12-12 11:00,19.1,20.3,22.9,12.9,19.9
2018-12-12 12:00,19.0,20.0,22.7,12.9,19.9
2018-12-12 13:00,19.1,20.2,22.9,12.9,19.9
2018-12-12 14:00,19.2,20.1,22.9,12.9,19.9
2018-12-12 15:00,19.0,20.1,22.7,12.9,19.9
2018-12-12 16:00,18.9,20.1,22.7,12.9,19.7
2018-12-12 17:00,18.9,19.9,22.7,12.9,20.0
2018-12-12 18:00,18.9,20.1,22.9,12.9,20.0
2018-12-12 19:00,18.8,20.1,22.9,12.9,20.0
2018-12-12 20:00,19.1,19.8,22.9,12.9,20.0
2018-12-12 21:00,18.8,20.1,22.7,12.9,20.0
2018-12-12 22:00,18.8,20.1,22.6,12.9,20.0
2018-12-12 23:00,18.8,20.1,22.9,12.9,20.0
2018-12-13 00:00,18.8,20.1,22.6,12.9,20.0
2018-12-13 01:00,19.1,20.1,22.6,12.9,20.0
2018-12-13 02:00,19.1,20.1,22.9,12.9,19.8
2018-12-13 03:00,19.1,20.1,22.9,13.2,19.8
2018-12-13 04:00,19.1,20.1,22.6,13.2,19.8
2018-12-13 05:00,19.1,20.1,22.7,13.2,19.8
2018-12-13 06:00,19.1,20.1,22.9,13.2,19.8
2018-12-13 07:00,19.1,20.1,22.9,13.2,19.8
2018-12-13 08:00,19.1,20.1,22.6,12.9,19.8
2018-12-13 09:00,19.1,20.1,22.9,13.2,19.8
2018-12-13 10:00,19.0,20.1,22.6,13.2,19.8
2018-12-13 11:00,19.2,20.3,22.6,13.2,19.9
2018-12-13 12:00,21.0,25.0,23.1,12.9,19.9
2018-12-13 13:00,22.7,25.8,26.0,13.2,19.9
2018-12-13 14:00,23.5,26.4,27.1,12.9,22.2
2018-12-13 15:00,23.9,26.2,27.4,13.1,26.1
2018-12-13 16:00,23.7,26.1,27.4,14.5,27.5
2018-12-13 17:00,24.2,26.7,28.2,16.6,30.3
2018-12-13 18:00,24.9,27.3,29.4,20.4,31.1
2018-12-13 19:00,24.7,27.2,29.1,20.3,31.1
2018-12-13 20:00,24.3,26.2,28.4,19.7,31.1
2018-12-13 21:00,24.2,26.3,28.3,19.4,31.1
2018-12-13 22:00,24.7,26.7,28.8,20.3,31.3
2018-12-13 23:00,24.2,26.5,28.5,19.7,31.3
2018-12-14 00:00,24.1,26.2,28.3,19.2,31.1
2018-12-14 01:00,24.6,26.7,28.4,18.9,31.1
2018-12-14 02:00,24.1,26.1,28.2,19.2,31.1
2018-12-14 03:00,23.9,25.8,27.9,18.6,31.1
2018-12-14 04:00,23.4,25.5,28.0,18.2,31.0
2018-12-14 05:00,23.2,25.3,27.9,18.1,28.5
2018-12-14 06:00,23.2,25.0,27.6,17.7,26.8
2018-12-14 07:00,23.1,25.0,27.6,17.6,26.2
2018-12-14 08:00,22.9,24.8,27.4,17.2,26.2
2018-12-14 09:00,22.9,24.8,27.4,17.1,26.0
2018-12-14 10:00,22.8,24.7,27.2,16.7,26.0
2018-12-14 11:00,22.6,24.6,27.0,16.9,26.1
2018-12-14 12:00,22.6,24.3,27.0,16.6,25.8
2018-12-14 13:00,22.3,24.2,27.1,16.5,25.8
2018-12-14 14:00,22.4,24.0,26.9,16.2,25.7
2018-12-14 15:00,22.6,24.2,26.8,16.1,25.7
2018-12-14 16:00,22.8,24.5,26.8,16.2,25.7
2018-12-14 17:00,22.8,24.5,26.8,15.9,25.7
2018-12-14 18:00,22.5,24.4,26.7,16.1,25.7
2018-12-14 19:00,22.6,24.5,26.7,15.8,25.7
2018-12-14 20:00,23.1,24.8,26.7,15.8,25.7
2018-12-14 21:00,23.6,25.9,27.2,15.9,25.8
2018-12-14 22:00,24.4,26.6,28.6,17.0,29.9
2018-12-14 23:00,24.3,26.3,28.3,18.9,30.9
2018-12-15 00:00,24.4,26.7,28.5,18.9,31.0
2018-12-15 01:00,24.7,27.1,29.0,19.6,31.1
2018-12-15 02:00,24.7,26.6,28.7,19.5,31.1
2018-12-15 03:00,24.4,26.6,28.6,19.3,31.2
2018-12-15 04:00,24.1,26.1,28.3,19.2,31.3
2018-12-15 05:00,24.1,26.1,28.1,18.8,31.1
2018-12-15 06:00,24.8,26.8,28.7,19.3,31.1
2018-12-15 07:00,24.4,26.6,28.6,19.3,31.1
2018-12-15 08:00,24.3,26.3,28.5,18.9,31.1
2018-12-15 09:00,23.9,26.1,28.2,18.6,31.1
2018-12-15 10:00,23.8,25.6,28.1,18.5,31.1
2018-12-15 11:00,23.7,25.3,28.1,18.1,31.1
2018-12-15 12:00,23.3,25.3,28.0,18.1,31.1
2018-12-15 13:00,23.0,25.0,27.8,17.6,31.1
2018-12-15 14:00,23.1,25.0,27.7,17.3,31.1
2018-12-15 15:00,22.7,24.6,27.6,17.1,31.1
2018-12-15 16:00,22.9,24.7,27.4,16.7,31.1
2018-12-15 17:00,22.7,24.5,27.2,16.6,31.1
2018-12-15 18:00,22.6,24.4,27.0,16.5,31.0
2018-12-15 19:00,22.4,24.3,27.1,16.2,29.5
2018-12-15 20:00,22.4,24.3,26.9,16.1,28.3
2018-12-15 21:00,22.3,24.2,26.9,16.2,27.7
2018-12-15 22:00,22.3,24.2,26.9,16.1,27.2
2018-12-15 23:00,22.1,24.0,26.8,15.9,26.8
2018-12-16 00:00,22.1,24.0,26.8,15.5,26.6
2018-12-16 01:00,22.1,23.8,26.5,15.8,26.6
2018-12-16 02:00,22.2,23.8,26.6,15.6,26.5
2018-12-16 03:00,22.1,23.9,26.6,15.7,26.2
2018-12-16 04:00,21.9,23.7,26.5,15.3,26.2
2018-12-16 05:00,21.9,23.5,26.4,15.7,26.1
2018-12-16 06:00,22.0,23.7,26.5,15.8,26.1
2018-12-16 07:00,21.8,23.5,26.3,15.5,26.2
2018-12-16 08:00,21.8,23.5,26.2,15.5,26.1
2018-12-16 09:00,21.8,23.3,26.2,15.4,26.2
2018-12-16 10:00,21.7,23.3,26.0,15.5,26.0
2018-12-16 11:00,21.6,23.4,25.9,15.5,26.0
2018-12-16 12:00,21.8,23.2,25.9,15.1,26.1
2018-12-16 13:00,21.6,23.1,26.0,15.4,26.1
2018-12-16 14:00,21.6,23.1,25.9,15.4,26.1
